file,actual_label,predicted_label,prediction_confidence,topk_predictions
chair_0768.npy,chair,chair,100.0,chair: 100.00%
chair_0769.npy,chair,chair,99.97400641441345,chair: 99.97% | plant: 0.01%
chair_0770.npy,chair,chair,99.99997615814209,chair: 100.00%
chair_0771.npy,chair,chair,99.99995231628418,chair: 100.00%
chair_0772.npy,chair,chair,99.99783039093018,chair: 100.00%
chair_0773.npy,chair,chair,99.82082843780518,chair: 99.82% | dresser: 0.04% | radio: 0.04% | stool: 0.03% | sink: 0.02%
chair_0774.npy,chair,chair,99.99489784240723,chair: 99.99%
chair_0775.npy,chair,chair,99.99521970748901,chair: 100.00%
chair_0776.npy,chair,chair,99.996018409729,chair: 100.00%
chair_0777.npy,chair,chair,99.9460756778717,chair: 99.95% | stool: 0.03% | toilet: 0.01% | bottle: 0.01%
chair_0778.npy,chair,chair,99.99573230743408,chair: 100.00%
chair_0779.npy,chair,chair,99.98018145561218,chair: 99.98% | desk: 0.01%
chair_0780.npy,chair,chair,99.99486207962036,chair: 99.99%
chair_0781.npy,chair,chair,99.99470710754395,chair: 99.99%
chair_0782.npy,chair,chair,99.9987006187439,chair: 100.00%
chair_0783.npy,chair,chair,99.99984502792358,chair: 100.00%
chair_0784.npy,chair,chair,99.99998807907104,chair: 100.00%
chair_0785.npy,chair,chair,99.99992847442627,chair: 100.00%
chair_0786.npy,chair,chair,99.99804496765137,chair: 100.00%
chair_0787.npy,chair,chair,99.9982237815857,chair: 100.00%
chair_0788.npy,chair,chair,99.99427795410156,chair: 99.99%
chair_0789.npy,chair,chair,99.99997615814209,chair: 100.00%
chair_0790.npy,chair,chair,99.99845027923584,chair: 100.00%
chair_0791.npy,chair,chair,99.75385665893555,chair: 99.75% | cone: 0.17% | vase: 0.06% | toilet: 0.01% | stool: 0.01%
chair_0792.npy,chair,chair,100.0,chair: 100.00%
chair_0793.npy,chair,chair,100.0,chair: 100.00%
chair_0794.npy,chair,chair,99.88062381744385,chair: 99.88% | stool: 0.09% | toilet: 0.01%
chair_0795.npy,chair,chair,99.95110034942627,chair: 99.95% | plant: 0.01% | curtain: 0.01% | toilet: 0.01% | person: 0.01%
chair_0796.npy,chair,chair,99.99997615814209,chair: 100.00%
chair_0797.npy,chair,chair,99.99531507492065,chair: 100.00%
chair_0798.npy,chair,chair,99.9683141708374,chair: 99.97% | vase: 0.02% | plant: 0.01%
chair_0799.npy,chair,chair,97.12979793548584,chair: 97.13% | sink: 1.18% | vase: 0.57% | table: 0.33% | toilet: 0.22%
chair_0800.npy,chair,chair,99.9651312828064,chair: 99.97% | cone: 0.01% | plant: 0.01% | toilet: 0.01%
chair_0801.npy,chair,chair,99.99897480010986,chair: 100.00%
chair_0802.npy,chair,chair,99.87585544586182,chair: 99.88% | stool: 0.03% | stairs: 0.02% | bottle: 0.02% | cup: 0.02%
chair_0803.npy,chair,chair,100.0,chair: 100.00%
chair_0804.npy,chair,chair,99.99556541442871,chair: 100.00%
chair_0805.npy,chair,chair,99.9581515789032,chair: 99.96% | bookshelf: 0.03%
chair_0806.npy,chair,chair,99.99762773513794,chair: 100.00%
chair_0807.npy,chair,chair,99.99998807907104,chair: 100.00%
chair_0808.npy,chair,chair,99.99996423721313,chair: 100.00%
chair_0809.npy,chair,chair,99.99722242355347,chair: 100.00%
chair_0810.npy,chair,chair,99.99830722808838,chair: 100.00%
chair_0811.npy,chair,chair,99.99995231628418,chair: 100.00%
chair_0812.npy,chair,chair,100.0,chair: 100.00%
chair_0813.npy,chair,chair,99.96213912963867,chair: 99.96% | bench: 0.02% | vase: 0.01%
chair_0814.npy,chair,chair,100.0,chair: 100.00%
chair_0815.npy,chair,chair,99.99997615814209,chair: 100.00%
chair_0816.npy,chair,chair,99.97569918632507,chair: 99.98% | plant: 0.02%
chair_0817.npy,chair,chair,99.98304843902588,chair: 99.98% | table: 0.02%
chair_0818.npy,chair,stool,40.17631113529205,stool: 40.18% | chair: 36.80% | vase: 20.22% | toilet: 0.86% | sink: 0.52%
chair_0819.npy,chair,chair,99.97754693031311,chair: 99.98% | cup: 0.01% | tv_stand: 0.01%
chair_0820.npy,chair,chair,99.99994039535522,chair: 100.00%
chair_0821.npy,chair,chair,99.98524188995361,chair: 99.99% | airplane: 0.01%
chair_0822.npy,chair,chair,99.984872341156,chair: 99.98% | plant: 0.01%
chair_0823.npy,chair,chair,99.99995231628418,chair: 100.00%
chair_0824.npy,chair,chair,99.99878406524658,chair: 100.00%
chair_0825.npy,chair,chair,99.90461468696594,chair: 99.90% | airplane: 0.07% | plant: 0.01% | cone: 0.01%
chair_0826.npy,chair,chair,99.86055493354797,chair: 99.86% | cone: 0.07% | toilet: 0.03% | vase: 0.02% | bottle: 0.01%
chair_0827.npy,chair,chair,99.99474287033081,chair: 99.99%
chair_0828.npy,chair,chair,99.96829032897949,chair: 99.97% | sink: 0.01% | toilet: 0.01%
chair_0829.npy,chair,chair,99.99973773956299,chair: 100.00%
chair_0830.npy,chair,chair,99.9746024608612,chair: 99.97% | tv_stand: 0.02%
chair_0831.npy,chair,chair,99.99911785125732,chair: 100.00%
chair_0832.npy,chair,chair,99.97326731681824,chair: 99.97% | vase: 0.01%
chair_0833.npy,chair,chair,99.6991515159607,chair: 99.70% | sink: 0.08% | stairs: 0.06% | vase: 0.04% | lamp: 0.03%
chair_0834.npy,chair,chair,100.0,chair: 100.00%
chair_0835.npy,chair,chair,99.99905824661255,chair: 100.00%
chair_0836.npy,chair,chair,99.96452331542969,chair: 99.96% | sink: 0.01% | dresser: 0.01%
chair_0837.npy,chair,chair,99.99053478240967,chair: 99.99%
chair_0838.npy,chair,chair,99.99998807907104,chair: 100.00%
chair_0839.npy,chair,chair,99.9356210231781,chair: 99.94% | table: 0.03% | toilet: 0.01% | bench: 0.01% | stool: 0.01%
chair_0840.npy,chair,chair,99.98098015785217,chair: 99.98% | plant: 0.02%
chair_0841.npy,chair,chair,99.97298121452332,chair: 99.97% | plant: 0.02%
chair_0842.npy,chair,chair,99.91520643234253,chair: 99.92% | vase: 0.03% | plant: 0.02% | cup: 0.02% | stool: 0.01%
chair_0843.npy,chair,chair,99.88389611244202,chair: 99.88% | vase: 0.08% | plant: 0.02% | stairs: 0.01%
chair_0844.npy,chair,chair,99.0893006324768,chair: 99.09% | stool: 0.53% | sink: 0.10% | plant: 0.08% | dresser: 0.05%
chair_0845.npy,chair,chair,99.94269609451294,chair: 99.94% | stool: 0.03% | plant: 0.02%
chair_0846.npy,chair,chair,99.99654293060303,chair: 100.00%
chair_0847.npy,chair,chair,99.99990463256836,chair: 100.00%
chair_0848.npy,chair,chair,100.0,chair: 100.00%
chair_0849.npy,chair,chair,100.0,chair: 100.00%
chair_0850.npy,chair,chair,99.9997615814209,chair: 100.00%
chair_0851.npy,chair,chair,99.98726844787598,chair: 99.99% | toilet: 0.01%
chair_0852.npy,chair,chair,99.99998807907104,chair: 100.00%
chair_0853.npy,chair,chair,99.98219609260559,chair: 99.98% | plant: 0.01%
chair_0854.npy,chair,chair,99.99949932098389,chair: 100.00%
chair_0855.npy,chair,chair,99.99867677688599,chair: 100.00%
chair_0856.npy,chair,chair,99.99334812164307,chair: 99.99%
chair_0857.npy,chair,chair,99.92573857307434,chair: 99.93% | sink: 0.02% | radio: 0.01% | dresser: 0.01% | guitar: 0.01%
chair_0858.npy,chair,chair,99.9865174293518,chair: 99.99% | vase: 0.01%
chair_0859.npy,chair,chair,99.99784231185913,chair: 100.00%
chair_0860.npy,chair,chair,99.9716579914093,chair: 99.97% | sink: 0.01% | stool: 0.01% | radio: 0.01%
chair_0861.npy,chair,chair,99.9998688697815,chair: 100.00%
chair_0862.npy,chair,chair,99.66493248939514,chair: 99.66% | stairs: 0.13% | stool: 0.10% | sink: 0.04% | plant: 0.04%
chair_0863.npy,chair,chair,100.0,chair: 100.00%
chair_0864.npy,chair,chair,99.98599290847778,chair: 99.99% | vase: 0.01%
chair_0865.npy,chair,chair,98.18820357322693,chair: 98.19% | vase: 1.26% | flower_pot: 0.22% | cup: 0.09% | plant: 0.09%
chair_0866.npy,chair,chair,99.99997615814209,chair: 100.00%
chair_0867.npy,chair,chair,99.86904263496399,chair: 99.87% | bottle: 0.06% | cone: 0.02% | plant: 0.02% | toilet: 0.01%
chair_0868.npy,chair,chair,99.99396800994873,chair: 99.99% | vase: 0.01%
chair_0869.npy,chair,chair,100.0,chair: 100.00%
chair_0870.npy,chair,chair,99.99997615814209,chair: 100.00%
chair_0871.npy,chair,chair,99.48223829269409,chair: 99.48% | cone: 0.17% | toilet: 0.09% | tent: 0.08% | radio: 0.04%
chair_0872.npy,chair,chair,99.99958276748657,chair: 100.00%
chair_0873.npy,chair,chair,99.96365308761597,chair: 99.96% | vase: 0.01% | plant: 0.01% | radio: 0.01%
chair_0874.npy,chair,chair,99.9993085861206,chair: 100.00%
chair_0875.npy,chair,chair,99.832683801651,chair: 99.83% | vase: 0.09% | plant: 0.05% | table: 0.02% | stairs: 0.02%
chair_0876.npy,chair,chair,99.99874830245972,chair: 100.00%
chair_0877.npy,chair,chair,99.99833106994629,chair: 100.00%
chair_0878.npy,chair,chair,100.0,chair: 100.00%
chair_0879.npy,chair,chair,99.99442100524902,chair: 99.99%
chair_0880.npy,chair,chair,99.97833371162415,chair: 99.98% | toilet: 0.01%
chair_0881.npy,chair,chair,99.9995231628418,chair: 100.00%
chair_0882.npy,chair,chair,99.96432065963745,chair: 99.96% | stool: 0.02%
chair_0883.npy,chair,chair,99.89399313926697,chair: 99.89% | plant: 0.07% | vase: 0.04%
chair_0884.npy,chair,chair,99.50940608978271,chair: 99.51% | bottle: 0.42% | desk: 0.02% | dresser: 0.02% | tv_stand: 0.01%
chair_0885.npy,chair,chair,99.99682903289795,chair: 100.00%
chair_0886.npy,chair,chair,99.99992847442627,chair: 100.00%
chair_0887.npy,chair,chair,99.90184307098389,chair: 99.90% | toilet: 0.05% | flower_pot: 0.03% | vase: 0.01% | plant: 0.01%
chair_0888.npy,chair,chair,99.17371869087219,chair: 99.17% | toilet: 0.33% | vase: 0.16% | desk: 0.13% | sink: 0.07%
chair_0889.npy,chair,chair,94.91762518882751,chair: 94.92% | vase: 3.91% | stool: 0.74% | lamp: 0.18% | cup: 0.08%
cone_0168.npy,cone,cone,99.69538450241089,cone: 99.70% | tent: 0.30%
cone_0169.npy,cone,cone,99.4446873664856,cone: 99.44% | tent: 0.55%
cone_0170.npy,cone,cone,99.98637437820435,cone: 99.99% | vase: 0.01%
cone_0171.npy,cone,cone,97.897469997406,cone: 97.90% | vase: 1.54% | plant: 0.33% | person: 0.18% | stairs: 0.01%
cone_0172.npy,cone,cone,99.4224488735199,cone: 99.42% | tent: 0.54% | bottle: 0.02% | sofa: 0.01%
cone_0173.npy,cone,vase,58.74272584915161,vase: 58.74% | bottle: 19.11% | cone: 11.15% | flower_pot: 7.73% | person: 1.13%
cone_0174.npy,cone,cone,99.51179027557373,cone: 99.51% | tent: 0.49%
cone_0175.npy,cone,cone,91.81880354881287,cone: 91.82% | vase: 7.79% | tent: 0.39%
cone_0176.npy,cone,plant,63.05486559867859,plant: 63.05% | vase: 29.12% | chair: 5.97% | stairs: 1.72% | cone: 0.04%
cone_0177.npy,cone,cone,99.7061550617218,cone: 99.71% | vase: 0.29% | plant: 0.01%
cone_0178.npy,cone,cone,99.99669790267944,cone: 100.00%
cone_0179.npy,cone,cone,99.7090220451355,cone: 99.71% | vase: 0.29%
cone_0180.npy,cone,cone,99.99253749847412,cone: 99.99%
cone_0181.npy,cone,cone,99.97770190238953,cone: 99.98% | plant: 0.01% | tent: 0.01%
cone_0182.npy,cone,vase,67.35453009605408,vase: 67.35% | cone: 31.94% | tent: 0.40% | bottle: 0.28% | person: 0.01%
cone_0183.npy,cone,cone,99.99548196792603,cone: 100.00%
cone_0184.npy,cone,cone,97.92686104774475,cone: 97.93% | vase: 1.94% | plant: 0.05% | person: 0.04% | flower_pot: 0.02%
cone_0185.npy,cone,cone,96.03960514068604,cone: 96.04% | range_hood: 2.84% | vase: 1.10% | cup: 0.01%
cone_0186.npy,cone,cone,98.57789278030396,cone: 98.58% | vase: 1.39% | plant: 0.01% | tent: 0.01%
cone_0187.npy,cone,cone,99.67178702354431,cone: 99.67% | vase: 0.19% | tent: 0.04% | stairs: 0.04% | flower_pot: 0.02%
cone_0001.npy,cone,cone,97.06592559814453,cone: 97.07% | vase: 2.91% | bottle: 0.01%
cone_0002.npy,cone,cone,86.72186732292175,cone: 86.72% | vase: 12.88% | plant: 0.32% | lamp: 0.05% | flower_pot: 0.01%
cone_0003.npy,cone,cone,99.98412132263184,cone: 99.98% | tent: 0.01%
cone_0004.npy,cone,cone,99.96635913848877,cone: 99.97% | vase: 0.03%
cone_0005.npy,cone,cone,99.99847412109375,cone: 100.00%
cone_0006.npy,cone,cone,99.99827146530151,cone: 100.00%
cone_0007.npy,cone,cone,89.40906524658203,cone: 89.41% | vase: 6.61% | plant: 1.16% | person: 1.09% | stairs: 0.72%
cone_0008.npy,cone,cone,99.99920129776001,cone: 100.00%
cone_0009.npy,cone,cone,54.05668020248413,cone: 54.06% | bottle: 28.48% | vase: 6.99% | plant: 3.57% | lamp: 2.03%
cone_0010.npy,cone,cone,99.5771586894989,cone: 99.58% | vase: 0.37% | tent: 0.05%
cone_0011.npy,cone,cone,99.99648332595825,cone: 100.00%
cone_0012.npy,cone,cone,99.45104122161865,cone: 99.45% | vase: 0.54% | tent: 0.01%
cone_0013.npy,cone,cone,99.96782541275024,cone: 99.97% | range_hood: 0.03%
cone_0014.npy,cone,cone,99.99920129776001,cone: 100.00%
cone_0015.npy,cone,cone,99.99600648880005,cone: 100.00%
cone_0016.npy,cone,cone,99.99538660049438,cone: 100.00%
cone_0017.npy,cone,cone,99.99648332595825,cone: 100.00%
cone_0018.npy,cone,cone,99.52855706214905,cone: 99.53% | plant: 0.28% | vase: 0.17% | range_hood: 0.02%
cone_0019.npy,cone,cone,99.12689924240112,cone: 99.13% | vase: 0.37% | flower_pot: 0.12% | plant: 0.11% | range_hood: 0.10%
cone_0020.npy,cone,cone,99.99713897705078,cone: 100.00%
cone_0021.npy,cone,cone,99.96782541275024,cone: 99.97% | range_hood: 0.03%
cone_0022.npy,cone,cone,99.99274015426636,cone: 99.99%
cone_0023.npy,cone,cone,99.9990463256836,cone: 100.00%
cone_0024.npy,cone,cone,93.82339119911194,cone: 93.82% | bottle: 2.70% | vase: 2.27% | flower_pot: 0.71% | plant: 0.17%
cone_0025.npy,cone,cone,99.97740387916565,cone: 99.98% | vase: 0.02% | tent: 0.01%
cone_0026.npy,cone,cone,99.9995470046997,cone: 100.00%
cone_0027.npy,cone,cone,90.67627191543579,cone: 90.68% | vase: 9.13% | tent: 0.07% | plant: 0.04% | range_hood: 0.02%
cone_0028.npy,cone,cone,99.09729957580566,cone: 99.10% | range_hood: 0.90%
cone_0029.npy,cone,cone,99.99336004257202,cone: 99.99% | vase: 0.01%
cone_0030.npy,cone,cone,99.99648332595825,cone: 100.00%
cone_0031.npy,cone,cone,97.76118993759155,cone: 97.76% | vase: 1.37% | plant: 0.44% | flower_pot: 0.25% | person: 0.08%
cone_0032.npy,cone,cone,99.61382746696472,cone: 99.61% | vase: 0.36% | range_hood: 0.02%
cone_0033.npy,cone,cone,97.30215072631836,cone: 97.30% | vase: 2.29% | tent: 0.41%
cone_0034.npy,cone,cone,99.96224641799927,cone: 99.96% | vase: 0.01% | plant: 0.01%
cone_0035.npy,cone,cone,99.99583959579468,cone: 100.00%
cone_0036.npy,cone,cone,99.99957084655762,cone: 100.00%
cone_0037.npy,cone,cone,89.27279114723206,cone: 89.27% | vase: 10.65% | range_hood: 0.08%
cone_0038.npy,cone,cone,99.96508359909058,cone: 99.97% | vase: 0.03% | tent: 0.01%
cone_0039.npy,cone,cone,99.04623627662659,cone: 99.05% | tent: 0.95%
cone_0040.npy,cone,cone,99.73394274711609,cone: 99.73% | guitar: 0.17% | tent: 0.10%
cone_0041.npy,cone,cone,99.87534284591675,cone: 99.88% | range_hood: 0.08% | stairs: 0.03% | tv_stand: 0.01%
cone_0042.npy,cone,cone,99.93976354598999,cone: 99.94% | vase: 0.05% | flower_pot: 0.01% | plant: 0.01%
cone_0043.npy,cone,cone,99.99871253967285,cone: 100.00%
cone_0044.npy,cone,cone,99.87446069717407,cone: 99.87% | tent: 0.13%
cone_0045.npy,cone,cone,99.41575527191162,cone: 99.42% | vase: 0.57% | tent: 0.01%
cone_0046.npy,cone,cone,99.7892677783966,cone: 99.79% | vase: 0.17% | tent: 0.03%
cone_0047.npy,cone,cone,99.17662739753723,cone: 99.18% | tent: 0.41% | range_hood: 0.26% | piano: 0.10% | stairs: 0.03%
cone_0048.npy,cone,cone,98.78069758415222,cone: 98.78% | tent: 1.22%
cone_0049.npy,cone,cone,99.94035959243774,cone: 99.94% | tent: 0.05% | vase: 0.01%
cone_0050.npy,cone,cone,87.20395565032959,cone: 87.20% | vase: 12.62% | bottle: 0.11% | plant: 0.02% | range_hood: 0.02%
cone_0051.npy,cone,cone,99.97290968894958,cone: 99.97% | tent: 0.02%
cone_0052.npy,cone,cone,99.30256605148315,cone: 99.30% | tent: 0.24% | vase: 0.17% | chair: 0.11% | bottle: 0.09%
cone_0053.npy,cone,cone,99.83053207397461,cone: 99.83% | vase: 0.16% | plant: 0.01%
cone_0054.npy,cone,cone,96.66562080383301,cone: 96.67% | vase: 1.56% | person: 0.80% | bottle: 0.74% | plant: 0.15%
cone_0055.npy,cone,cone,99.30241107940674,cone: 99.30% | vase: 0.51% | range_hood: 0.08% | stairs: 0.02% | flower_pot: 0.02%
cone_0056.npy,cone,cone,99.99752044677734,cone: 100.00%
cone_0057.npy,cone,cone,99.99680519104004,cone: 100.00%
cone_0058.npy,cone,cone,99.9106228351593,cone: 99.91% | vase: 0.07%
cone_0059.npy,cone,cone,99.98329877853394,cone: 99.98% | tent: 0.01%
cone_0060.npy,cone,bottle,28.776106238365173,bottle: 28.78% | vase: 20.19% | cone: 12.96% | curtain: 8.61% | door: 4.85%
cone_0061.npy,cone,cone,99.99661445617676,cone: 100.00%
cone_0062.npy,cone,cone,88.55658173561096,cone: 88.56% | tent: 6.56% | airplane: 1.20% | vase: 0.80% | guitar: 0.76%
cone_0063.npy,cone,cone,98.59724044799805,cone: 98.60% | vase: 0.99% | range_hood: 0.29% | sink: 0.04% | plant: 0.02%
cone_0064.npy,cone,cone,99.48667287826538,cone: 99.49% | vase: 0.33% | plant: 0.11% | flower_pot: 0.04% | tent: 0.01%
cone_0065.npy,cone,cone,99.99945163726807,cone: 100.00%
cone_0066.npy,cone,cone,99.78019595146179,cone: 99.78% | vase: 0.18% | bottle: 0.01% | plant: 0.01% | range_hood: 0.01%
cone_0067.npy,cone,cone,99.9704897403717,cone: 99.97% | tent: 0.03%
cone_0068.npy,cone,cone,92.17267036437988,cone: 92.17% | tent: 6.14% | vase: 0.41% | guitar: 0.34% | airplane: 0.34%
cone_0069.npy,cone,cone,95.55044770240784,cone: 95.55% | tent: 4.45%
cone_0070.npy,cone,cone,93.84327530860901,cone: 93.84% | vase: 6.11% | range_hood: 0.02% | flower_pot: 0.02%
cone_0071.npy,cone,cone,95.04402279853821,cone: 95.04% | vase: 3.19% | flower_pot: 0.89% | plant: 0.41% | person: 0.17%
cone_0072.npy,cone,cone,99.98687505722046,cone: 99.99% | range_hood: 0.01%
cone_0073.npy,cone,cone,99.99595880508423,cone: 100.00%
cone_0074.npy,cone,cone,99.55477714538574,cone: 99.55% | vase: 0.41% | plant: 0.02% | flower_pot: 0.01%
cone_0075.npy,cone,cone,96.79697751998901,cone: 96.80% | vase: 3.09% | tent: 0.11%
cone_0076.npy,cone,cone,99.69704151153564,cone: 99.70% | vase: 0.30%
cone_0077.npy,cone,cone,99.6807873249054,cone: 99.68% | vase: 0.30% | range_hood: 0.01%
cone_0078.npy,cone,cone,99.97714161872864,cone: 99.98% | range_hood: 0.01% | vase: 0.01%
cone_0079.npy,cone,cone,99.9966025352478,cone: 100.00%
cone_0080.npy,cone,cone,99.28336143493652,cone: 99.28% | vase: 0.63% | lamp: 0.08%
cone_0081.npy,cone,cone,99.92284774780273,cone: 99.92% | vase: 0.04% | stairs: 0.01% | plant: 0.01%
cone_0082.npy,cone,cone,99.93811845779419,cone: 99.94% | vase: 0.06%
cone_0083.npy,cone,cone,99.99170303344727,cone: 99.99% | tent: 0.01%
cone_0084.npy,cone,cone,99.88687634468079,cone: 99.89% | tent: 0.11%
cone_0085.npy,cone,cone,98.79946112632751,cone: 98.80% | vase: 0.56% | stairs: 0.23% | range_hood: 0.10% | tent: 0.10%
cone_0086.npy,cone,cone,99.99866485595703,cone: 100.00%
cone_0087.npy,cone,cone,98.56364727020264,cone: 98.56% | vase: 0.91% | person: 0.23% | bottle: 0.18% | range_hood: 0.05%
cone_0088.npy,cone,cone,99.30592775344849,cone: 99.31% | tent: 0.69%
cone_0089.npy,cone,cone,99.9424934387207,cone: 99.94% | vase: 0.04% | plant: 0.01%
cone_0090.npy,cone,cone,99.75662231445312,cone: 99.76% | vase: 0.23% | tent: 0.01%
cone_0091.npy,cone,cone,99.99929666519165,cone: 100.00%
cone_0092.npy,cone,cone,99.76584911346436,cone: 99.77% | vase: 0.16% | range_hood: 0.01% | flower_pot: 0.01% | monitor: 0.01%
cone_0093.npy,cone,cone,99.99421834945679,cone: 99.99%
cone_0094.npy,cone,cone,99.88906979560852,cone: 99.89% | range_hood: 0.05% | piano: 0.03% | vase: 0.03%
cone_0095.npy,cone,cone,58.47054123878479,cone: 58.47% | vase: 12.00% | lamp: 3.98% | stairs: 3.87% | bottle: 3.66%
cone_0096.npy,cone,cone,99.9990463256836,cone: 100.00%
cone_0097.npy,cone,cone,99.74340796470642,cone: 99.74% | tent: 0.11% | bench: 0.05% | vase: 0.04% | bathtub: 0.04%
cone_0098.npy,cone,cone,99.89070892333984,cone: 99.89% | tent: 0.11%
cone_0099.npy,cone,cone,99.98730421066284,cone: 99.99% | tent: 0.01%
cone_0100.npy,cone,cone,92.71079301834106,cone: 92.71% | vase: 4.28% | plant: 1.79% | stairs: 0.52% | bottle: 0.36%
cone_0101.npy,cone,cone,99.99634027481079,cone: 100.00%
cone_0102.npy,cone,cone,99.99889135360718,cone: 100.00%
cone_0103.npy,cone,cone,99.99723434448242,cone: 100.00%
cone_0104.npy,cone,cone,99.95500445365906,cone: 99.96% | vase: 0.04% | tent: 0.01%
cone_0105.npy,cone,vase,35.962074995040894,vase: 35.96% | cone: 35.34% | bottle: 17.67% | plant: 3.15% | person: 3.12%
cone_0106.npy,cone,cone,99.98273253440857,cone: 99.98% | vase: 0.02%
cone_0107.npy,cone,cone,98.75963926315308,cone: 98.76% | vase: 0.96% | plant: 0.18% | person: 0.07% | tent: 0.01%
cone_0108.npy,cone,cone,99.8896837234497,cone: 99.89% | vase: 0.07% | plant: 0.02% | stairs: 0.01%
cone_0109.npy,cone,cone,98.66766929626465,cone: 98.67% | vase: 1.26% | bottle: 0.03% | plant: 0.02% | person: 0.02%
cone_0110.npy,cone,cone,99.99161958694458,cone: 99.99% | vase: 0.01%
cone_0111.npy,cone,cone,99.96275901794434,cone: 99.96% | vase: 0.03% | tent: 0.01%
cone_0112.npy,cone,cone,99.93059635162354,cone: 99.93% | tent: 0.07%
cone_0113.npy,cone,cone,99.99850988388062,cone: 100.00%
cone_0114.npy,cone,cone,99.929940700531,cone: 99.93% | vase: 0.06%
cone_0115.npy,cone,cone,99.99915361404419,cone: 100.00%
cone_0116.npy,cone,cone,99.99943971633911,cone: 100.00%
cone_0117.npy,cone,cone,94.34149265289307,cone: 94.34% | tent: 5.37% | airplane: 0.12% | monitor: 0.04% | stairs: 0.02%
cone_0118.npy,cone,cone,98.8851249217987,cone: 98.89% | vase: 1.07% | range_hood: 0.01% | plant: 0.01% | flower_pot: 0.01%
cone_0119.npy,cone,cone,73.87330532073975,cone: 73.87% | vase: 24.34% | person: 0.57% | bottle: 0.56% | flower_pot: 0.25%
cone_0120.npy,cone,cone,99.9968409538269,cone: 100.00%
cone_0121.npy,cone,cone,99.13496971130371,cone: 99.13% | vase: 0.85% | tent: 0.02%
cone_0122.npy,cone,cone,99.92303848266602,cone: 99.92% | vase: 0.05% | plant: 0.01% | stairs: 0.01%
cone_0123.npy,cone,cone,99.99648332595825,cone: 100.00%
cone_0124.npy,cone,cone,99.6807873249054,cone: 99.68% | vase: 0.30% | range_hood: 0.01%
cone_0125.npy,cone,cone,99.99648332595825,cone: 100.00%
cone_0126.npy,cone,cone,99.99847412109375,cone: 100.00%
cone_0127.npy,cone,cone,99.99606609344482,cone: 100.00%
cone_0128.npy,cone,cone,99.99679327011108,cone: 100.00%
cone_0129.npy,cone,cone,99.92983341217041,cone: 99.93% | vase: 0.04% | range_hood: 0.02% | tent: 0.01%
cone_0130.npy,cone,cone,92.27949976921082,cone: 92.28% | vase: 7.53% | tent: 0.06% | plant: 0.05% | range_hood: 0.02%
cone_0131.npy,cone,cone,99.9990701675415,cone: 100.00%
cone_0132.npy,cone,cone,99.93379712104797,cone: 99.93% | vase: 0.06% | tent: 0.01%
cone_0133.npy,cone,cone,99.6556043624878,cone: 99.66% | vase: 0.28% | plant: 0.03% | stairs: 0.02% | person: 0.01%
cone_0134.npy,cone,cone,99.99818801879883,cone: 100.00%
cone_0135.npy,cone,cone,99.75283741950989,cone: 99.75% | vase: 0.20% | tent: 0.04%
cone_0136.npy,cone,cone,99.43894743919373,cone: 99.44% | vase: 0.48% | tent: 0.08%
cone_0137.npy,cone,cone,99.97417330741882,cone: 99.97% | vase: 0.02% | tent: 0.01%
cone_0138.npy,cone,cone,99.98800754547119,cone: 99.99% | tent: 0.01%
cone_0139.npy,cone,cone,99.99899864196777,cone: 100.00%
cone_0140.npy,cone,cone,99.98990297317505,cone: 99.99% | vase: 0.01%
cone_0141.npy,cone,cone,99.99899864196777,cone: 100.00%
cone_0142.npy,cone,cone,99.70172643661499,cone: 99.70% | tent: 0.30%
cone_0143.npy,cone,cone,72.52966165542603,cone: 72.53% | bottle: 18.34% | vase: 6.06% | flower_pot: 1.90% | radio: 0.65%
cone_0144.npy,cone,cone,99.81537461280823,cone: 99.82% | range_hood: 0.09% | tent: 0.09%
cone_0145.npy,cone,cone,99.99892711639404,cone: 100.00%
cone_0146.npy,cone,cone,99.87046718597412,cone: 99.87% | vase: 0.11% | tent: 0.01%
cone_0147.npy,cone,cone,99.99929666519165,cone: 100.00%
cone_0148.npy,cone,cone,99.65466856956482,cone: 99.65% | vase: 0.34% | plant: 0.01%
cone_0149.npy,cone,cone,99.1263747215271,cone: 99.13% | vase: 0.87%
cone_0150.npy,cone,cone,95.95804214477539,cone: 95.96% | vase: 3.86% | tent: 0.07% | plant: 0.04% | person: 0.01%
cone_0151.npy,cone,cone,99.99274015426636,cone: 99.99% | tent: 0.01%
cone_0152.npy,cone,cone,99.86554384231567,cone: 99.87% | vase: 0.11% | tent: 0.02%
cone_0153.npy,cone,cone,99.9931812286377,cone: 99.99%
cone_0154.npy,cone,cone,99.99655485153198,cone: 100.00%
cone_0155.npy,cone,cone,99.46304559707642,cone: 99.46% | tent: 0.53% | stairs: 0.01%
cone_0156.npy,cone,cone,74.79870915412903,cone: 74.80% | vase: 24.55% | plant: 0.33% | flower_pot: 0.17% | person: 0.08%
cone_0157.npy,cone,cone,99.9859094619751,cone: 99.99% | vase: 0.01%
cone_0158.npy,cone,cone,98.55992794036865,cone: 98.56% | vase: 1.26% | plant: 0.08% | flower_pot: 0.06% | tent: 0.01%
cone_0159.npy,cone,cone,99.99648332595825,cone: 100.00%
cone_0160.npy,cone,cone,99.37161803245544,cone: 99.37% | vase: 0.48% | range_hood: 0.05% | stairs: 0.02% | flower_pot: 0.02%
